calif_software,calif_redes,calif_bd,paso_ceneval
100.0,66.12196429314422,66.73566679865718,1
78.5633576603975,66.92905847467273,71.26834240216714,1
87.03348460270898,45.58677065543725,79.83019451682385,1
84.31002645239803,61.844698461727766,83.03326045850962,1
79.77086876958697,72.18771683094435,73.65448267666386,1
65.27096133039481,71.48708111032545,52.03991598332637,0
81.38453830739901,74.07718136091691,63.419453033085844,1
58.40762178193643,70.23736514247398,85.757996042402,0
66.44772089889986,55.873844133138995,42.11488293558082,0
62.71954678256345,55.74978872032082,89.24912582018399,0
71.22811209079484,43.418874836110234,81.2547598877345,1
100.0,97.12595070533172,90.79411297836026,1
41.99102211112378,65.24210656314727,72.61716975742847,0
80.2939028556177,60.952644995692665,50.26313491172514,0
45.80926193215522,48.28174253385574,80.16435169807798,0
62.9210220131585,100.0,90.2958374884601,1
86.33425895451049,45.68009541998788,86.09666166616105,1
70.96420028643195,57.28073733909068,67.04770219814358,0
53.83382833106041,72.48506305314909,76.04113290555176,0
59.27044436110047,75.803833383397,68.60596477464091,0
80.19396623402014,82.24277699388232,65.16880242972753,1
59.04450052424295,97.53695313984673,86.4646628541582,1
73.24687884372962,74.11083779829282,60.62961226481805,0
70.6835775985572,45.99144560059999,64.27420283302065,0
60.22599478591275,60.374987747807936,61.75169239833137,0
100.0,70.54098270524993,57.11702972041144,1
79.50878533477017,100.0,76.75697150211124,1
39.622861200135894,39.83950138836265,88.9380365817837,0
72.79681472154141,86.64637709405409,72.78147892505682,1
60.07320302847418,68.2384586518355,56.93102639323,0
82.78650002194335,80.08094963413065,85.07933447690434,1
58.11218892350949,63.164095100553226,95.22842104841966,1
68.27895337799652,49.83621265772612,67.24509211024086,0
77.57480918470685,78.51571002922398,69.25734879938739,1
82.98632791255181,76.77975848790118,81.18792756100073,1
51.99555389416336,82.49702538331499,94.46248497342062,1
64.98248146238578,64.76051656318457,68.76199025129729,0
62.87582033258566,54.203203580242715,59.010602628021545,0
60.200061511394324,36.941834089570854,82.57702327526887,0
96.48181360421646,79.74871882650932,84.58881687770759,1
76.07472566441433,72.63001068399174,75.07357740522272,1
51.08674068497432,47.61591260844874,68.3024008841106,0
83.76792920582164,55.30567388066076,86.93254477190456,1
100.0,56.59834138487407,81.33643205457557,1
85.4869789082672,38.306280224316474,65.77877379715808,0
47.2094505106898,50.28171686110759,75.58913677566805,0
62.73648890700623,44.591053577485624,58.77950961570424,0
89.00366723779933,57.57537778601714,83.23068547725504,1
59.38495801571829,51.70344503006787,71.85319716740572,0
76.65729142219342,35.71391142439852,69.77147001138316,0
81.61951080144006,100.0,74.60550617817078,1
56.09604292632876,87.54573315852616,75.48369239196298,0
69.10711965907299,50.97765041264026,85.73916073878672,1
21.38098989896391,69.90358513976497,82.09308637590266,0
54.63418537998565,72.51437161678331,73.12308865448637,0
66.2114777291026,86.43954538592259,84.16401779662795,1
51.28325227052726,50.265109520118585,79.80884704429936,0
94.48616955897452,84.65792211168367,69.88080436456755,1
48.54787933059051,55.137704524275165,73.50338210116217,0
63.39933269954524,40.95447672496496,73.22132533388255,0
71.96110865929137,78.03445806766095,81.06313611809043,1
91.61909933599173,88.23365163420371,70.59572862334029,1
48.46206773230841,100.0,70.3150897629404,1
87.4474562823244,43.40494522837616,98.6250877132075,1
70.1534959152938,77.5805543314542,86.27682578096525,1
55.27737023428074,57.62357761171641,65.87279202689834,0
76.93155211394907,79.10045678943257,81.85129192730638,0
72.98589543360205,38.53118807783749,76.42020078786213,0
60.99674684261808,42.27014403742585,79.69861410312113,0
71.04703127485028,51.03425318300329,76.64809589478125,0
64.2202960470736,66.42135282202553,89.27571174582283,1
71.70276017876873,53.4605372023096,79.14744413581735,0
79.9319601178157,76.86297819044155,74.25493562142856,1
93.79025224218029,83.48410312864246,87.50628692379621,1
51.43276751759726,75.7923957424164,77.79942049305447,1
100.0,94.13817751389563,76.45774295194869,1
40.71868300716247,72.48487933019618,78.76827122983337,0
67.72322357446625,43.09585921387699,73.8766917196036,0
78.82475809726864,89.54077724369012,75.11072391594563,1
74.2148780160255,54.10718775909204,67.95966493485753,1
60.659507202691096,81.38753299434026,65.98599336451346,1
66.87816624464087,93.32721589799192,63.01715536221073,1
62.604985980117505,73.22038419314718,58.29620055843509,0
61.15952864583683,38.06914136303631,64.44339166338533,0
82.74403145531537,48.47218100282375,72.90879558639689,0
75.35523228947571,88.80940040393244,76.23741098934764,0
59.60635607109019,61.955791658429305,71.74444124222832,0
83.49399813149876,66.43232362895898,46.7315581184717,0
74.60949281314915,78.65883949094497,93.89503629314811,1
82.1929317825844,77.53381151744583,88.03776147468459,1
79.44443262885419,70.0183966229383,80.34911821460554,1
57.56507483616892,61.24396931803162,97.88988807063922,0
61.597284397045456,59.37196797681757,63.27163059019547,0
81.20940407684893,80.44217885524418,97.65150144751206,1
79.15555398150197,74.96425155922029,63.417431078993424,1
69.68647609053778,60.36859998887979,77.86485510349628,1
71.75991074963173,84.47802163387654,59.71395209838955,0
89.16497343682637,62.67738592766389,75.1763291465324,1
61.12642916746255,49.67008086198092,79.63399797598066,0
78.20646071755057,51.33852741973979,73.14371602638535,0
66.9671102134916,47.382664946424214,83.56652932908165,0
66.7347819515917,60.09661970113363,76.1881733938471,0
86.48165277980786,87.20703701005148,68.7310232594699,1
82.38124523482045,50.508286741450846,68.19824018637193,1
82.20264454000957,68.39256369832586,84.73096527138836,1
89.58218210731494,53.179591778706566,67.15509564231638,0
70.31505762449139,60.31443725711412,85.98483564581925,0
80.22929456942445,37.819258184265465,89.67254151398316,1
65.34599865109816,61.03031187518233,54.975433651846444,0
74.86249528732664,61.513303163510685,88.59511664761241,1
68.04785418448473,74.72518299264252,99.72507238133639,1
71.45493947489078,69.01905643859666,78.02404513442315,1
78.92735538155371,43.42894175086319,82.18901022353786,1
57.726689751497915,84.51556839278376,87.44406389242991,1
100.0,68.78545472399591,71.69421221785173,1
54.90973927750447,68.57108330919476,77.18736268245443,0
51.787170808184015,64.8347176390675,59.22960564452269,0
87.37166310250102,55.680365950000045,76.6636203423654,1
81.87494040944404,68.92044211547707,80.9773439477345,1
79.36179725578234,73.56059184671449,81.19395627511763,1
79.4251826389642,33.555877555780015,87.78509668317096,1
69.81629840729629,55.30230492777028,65.70237386237365,0
56.54118442771252,60.41095453273539,68.60871891991805,0
71.1370683729059,69.611070902497,97.74608815189626,1
59.842574327318324,86.47959810668826,73.19605951483548,0
84.62679600126627,51.10866533725792,77.40040544774794,0
67.79413927746792,56.036686757278844,74.19587949929735,0
57.61754204811233,55.7743860083621,65.13983008433974,0
65.1792123752051,50.572503378118256,94.48235053070167,1
76.19397181413436,58.75064308797928,68.66758305695274,0
61.54413170794038,78.87443995978347,61.472573715516845,0
57.666694066503524,46.03096108344178,69.59111667236698,0
73.65530817237868,72.70065911275226,50.9795279792936,0
73.67449856663085,34.365759859669964,67.18455042020182,0
62.39585236943305,54.89591606404029,63.38245682577208,0
62.93442541572516,59.06919259607625,82.40914357112788,0
73.48074906036454,95.14747411245317,66.91902912528153,1
48.27873487754014,60.053558514451616,85.65364722694618,0
48.888043384351676,25.37761747788347,91.78180791683185,0
59.22333668121346,29.019999676497505,84.37410403545118,0
66.7982927243223,65.61253255424026,72.41534053367909,0
74.66361348397007,76.04787540421836,76.69337396046711,1
92.13034325424329,71.75820543729056,56.700180718271284,1
82.86489434803029,68.01626190441783,73.39464752974513,1
67.60092205054859,85.920672755102,64.674738383198,1
69.71475688145966,55.28735802673163,83.33191657379159,1
54.96205953043287,81.10839000848286,100.0,1
69.72230296011415,35.623732069524486,80.99785963168571,0
65.67012041619793,48.7109390071148,51.106318212544004,0
74.84077840507135,32.473254891227306,70.66523768502752,0
57.59153584671515,60.05278458794374,76.46989110449346,0
77.79019771361759,64.16729808920583,76.04828910312317,0
92.99108369503867,67.05382686007736,66.23024249269497,1
68.36859777314713,66.11390035196844,77.94350091164323,0
76.02567583148412,48.304040045388895,60.08998995696735,0
80.35215987566669,61.575664800562116,63.661095327779194,0
63.98169292171246,38.04595996509653,82.74957169924454,0
73.36138722715626,89.5381215523805,62.81204122944209,1
70.18888601172692,59.53473068783598,81.45853926590709,0
71.46514147823248,56.20004985721356,58.5664347041273,0
58.404853242168,93.6009259119935,96.17791060550084,1
70.36765261388415,42.639562396113874,65.70876093115135,0
77.46997436868175,44.739431947424556,72.31600113835867,1
91.76715411692562,45.26803415236583,78.96735913308487,1
84.3890623912781,63.77831512940933,68.21580056998687,1
100.0,72.76936933347675,76.72087153285565,1
58.489786556679256,78.31415842612101,81.9042806942415,1
83.08480955081018,100.0,86.52735879004183,1
72.75013008607527,24.51021582438625,84.49796923167548,0
100.0,75.9572406042395,72.93827443436791,1
57.87552571967273,54.97164969369984,73.24041871147678,0
57.40417236728836,54.44452732000208,100.0,1
61.009110318339665,53.844101691430204,86.39866881899151,0
38.141564135352894,48.642145925456475,63.93811612415743,0
62.113674674788584,95.32144702286213,76.19985796518662,1
58.61301007669453,80.16135188625024,70.97828233466169,1
72.25590679714311,65.41752761403275,73.37598919292269,1
75.12633963665739,89.318283544766,60.24605810750295,0
98.14256258823829,37.774478624620244,70.05692118736856,1
84.25635757279075,41.04730763604333,96.73866927832697,1
61.346445165063955,25.79658082049562,81.94891561050603,0
56.52377992977463,52.41053827778082,45.106063102182475,0
77.37878757259759,67.91057348068556,89.60068190997536,1
50.19650189469037,66.85145440278201,88.07555427490993,1
97.47188148781531,67.68815439907785,70.688576348323,1
87.69160181081931,39.60097704081053,83.60716252539858,1
62.962365218429426,79.45678536705239,64.6872094701936,0
44.30298206363683,69.31329532830196,69.35693140480372,0
90.3080856124812,78.19497706638798,92.98255632803824,1
68.28190232121074,30.93028080337907,71.7392395215635,0
88.56724467960193,70.60683545836022,52.5632200565401,0
46.08358511808449,43.62022568148451,74.24036132662395,0
61.00937465569341,57.84818145407549,74.05693928502772,0
70.07865549577275,74.6185681754549,89.38042283248151,1
70.70470890647113,66.63968491260644,75.17203706610913,1
63.249017927811344,49.67228036397226,69.94101226271648,0
79.34274898521248,65.11291681131954,87.54067374277447,1
53.98569355926108,37.43236432561443,76.44948279001332,0
67.8643077246806,85.70481312616933,65.9997278212114,1
71.80443447567848,61.304887649067474,88.85997072649941,1
77.71658251088124,85.13389899659586,77.3239411742016,1
80.67422317133335,55.522429632271226,75.03511160015326,1
53.13036862243196,55.57563220868151,77.13490069693985,0
46.98828743896567,51.24463784051876,62.151979543000834,0
89.16515232847763,80.77113077047535,68.66815468585995,1
74.98471017969388,52.23023916808744,75.0429912219934,0
58.7727019516517,76.60271778347318,72.66403565970384,1
93.26727963283784,58.11585684195278,90.26914059379915,1
71.73511951439288,29.432660601950843,77.60887023272404,0
87.6894577609574,54.73434677984361,85.25884707163684,1
71.01277722115164,43.77605214146873,75.1127442549102,0
100.0,65.61024902628208,87.67546180495347,1
96.33011263664807,43.572660757859175,79.77033307887785,1
66.2655377728139,81.66755181286311,75.16104582466153,1
84.57356426431534,63.36063451364551,74.84060293249176,1
79.68063924377721,61.8032720943427,63.54673648450844,1
90.52947336298523,76.80605848017649,81.08298864163572,1
55.52614809129843,82.35032481336552,74.51754318556345,1
80.29077189997659,64.63822246814627,68.97609647782555,1
85.87636730274382,51.118394608112766,88.27754124974486,1
43.618907703653285,33.06854690998167,59.99740768926239,0
52.25112231001337,52.65110437336676,69.9300492548108,0
39.411517333598496,53.89017956033669,87.3326249853544,0
65.95889748333164,66.92703415386134,78.78627529104304,0
80.76313383693943,58.78735613951551,74.42569286816692,1
92.53535578144042,77.3827934969257,78.01204251780176,1
71.11142170629662,53.966301117127585,77.1529700525861,0
94.42923318356938,63.97325899664705,56.80004944456894,1
49.29847812677663,86.31177397754401,70.80885737582446,1
44.44926340967268,71.15285385118939,94.39825985416499,0
69.16678451655072,63.919324249605836,67.08811038267399,1
75.76098173408961,54.16500004516681,71.18038783074799,0
69.5095787785886,53.60183485913041,68.50055084028975,0
38.98836849940185,49.68896144686494,73.95581732018235,0
68.66319940730817,55.261876415907814,68.00252602410842,0
50.43295749242721,78.60198509739766,80.84089802589672,0
80.04508823245058,61.00601111673916,77.3677609474832,1
75.49897369145272,40.70408475113784,84.28257138128421,0
55.90180320508967,96.8270472750761,62.38870600573247,0
62.2919962399496,70.75937344061293,70.91591420540516,1
54.11179717166573,39.67501879076295,72.29132842065438,0
69.05981354090243,57.04671930966517,80.46776292106314,1
84.32713480751858,66.99595489091152,65.48134563351559,1
55.21410930496684,95.68265767935279,85.98784565110013,1
77.56069773276766,45.05397575134035,89.2369870862113,1
62.04613572441339,82.56873294840705,63.133531828372995,1
58.10690751606484,90.19075568550218,69.10952526127721,1
68.39454460068163,53.68422250865774,68.6168219004949,0
54.47136516370939,60.004754860515796,100.0,0
61.69526041979227,46.346433547272134,69.84119873750537,0
52.03183161116728,61.33769946055451,95.13150530587362,1
99.47087699374583,64.34138046182724,59.800416058720685,0
70.52895327957593,76.87369996548267,63.12418840602764,1
59.50411738011122,84.62330247836805,66.76074561782158,1
73.20969866101333,51.53427083681035,64.85172826264173,0
68.31507925463755,29.588148843932096,71.78521519009801,0
66.68545600700166,64.61759397302764,66.49466156734202,1
79.21250050065137,70.28367553943554,65.16790088718511,1
81.36261565070957,69.48951837833076,88.90166395767993,1
62.04248278584209,59.119881544837206,89.68552347015799,0
61.3627263903298,67.24553779395082,86.39155798050379,0
65.87422454272534,92.27800655034045,81.28798746701193,1
35.471182528966224,71.87121504132517,76.11291678935463,0
47.27213406702172,58.27936834994448,69.03563171200909,0
90.50311401166786,55.99643929227207,63.562109942938896,1
94.67451570251926,61.94265756180085,79.35594844119225,1
66.26445940665432,94.46131931295152,60.916435289438425,1
78.6483544458365,61.70058722852845,63.07294884989528,0
74.66875231815304,64.64370179862726,88.83495907445771,1
100.0,56.318355723146546,97.80778850066504,1
86.79362367151865,84.78170043395536,79.71954165799777,1
68.0812361277885,100.0,88.27748582753573,1
55.666893390993614,73.111034889765,72.0498201906722,0
45.903305196136415,66.48991226813766,58.94790976694779,0
73.05195453800835,65.66209099713623,82.34605942342301,1
58.654738820735446,22.082477801856577,81.83147187924077,0
48.666194356034886,78.41271555712672,75.86002264656292,0
60.301406736362104,67.41499548792518,72.09149450273867,0
53.77677994578407,72.71015691189305,86.54652694297317,1
95.30712452608847,52.193680506493315,63.17120359887031,1
83.22459635424175,58.07977617841235,65.7146330533121,1
69.88041038025074,57.60155114294289,62.90272191887486,0
92.19916208335039,83.3892137133147,76.01967555162993,1
71.16052461471428,58.18232294114432,61.9452838546889,0
57.08073698007605,100.0,66.78909383381708,0
92.84686115904486,72.75552354227068,66.53093325327363,1
78.08365065526988,42.03771212007683,71.8727000119925,0
54.441307685103155,62.68616672146478,57.151506643152274,0
67.14491982874588,53.26984780118452,76.0464599044472,0
56.86572619922865,25.501115543239564,89.96764380797613,0
49.25800403553496,93.79047692204821,76.62589646780114,1
83.89266321297463,77.65656575996007,93.49585373761585,1
98.64124960705196,74.59773172218763,91.0079782305231,1
49.02148639271288,67.97726588539467,84.33282056697425,1
78.44453855035856,40.12368376353612,75.89623011164262,1
60.2403614631726,56.294891488002136,75.27000465894527,0
62.69311924352956,80.15205394611223,84.16559726835912,1
61.11409113641696,46.07803946391495,70.29995268595161,0
57.04013845480276,19.428152307485355,52.409750982390435,0
70.7278244191724,60.91209185994333,80.90404864923552,1
57.535748253834434,62.448364027504304,61.42717644078034,0
74.05685238669759,67.44014149546476,63.45430526171538,1
69.24642835826295,78.11333558326166,75.00268737594946,1
66.41577929700385,76.47690462016175,73.85850146935836,1
56.386545069376034,69.65785649439059,58.055092724212436,0
61.34843004147501,86.51956498556078,76.98589876959768,1
81.33086838738635,37.658543945360336,86.59367593033258,1
77.5137578143657,74.08247266059303,61.4599011568106,0
55.33667132802174,76.27769054006497,90.26979997018512,1
71.48998458143839,42.68787885055569,56.27795009844067,0
81.27080685057683,37.948329043716996,100.0,1
44.95892078317942,51.573041723439175,70.0648748341982,0
78.15040288569902,53.092254034724746,76.7474039619227,0
60.060643615812296,78.56155034304375,52.295597130171956,0
78.5589800288974,53.93830189356029,74.2543672023683,0
58.55111265186225,49.58572667093833,77.7417861326183,0
42.92676849003222,53.990592739497934,73.96605475080607,0
45.58686343175256,85.13538201477581,68.24302707537151,0
70.72127419992073,65.23478073878513,63.64122577766622,0
73.89583752582223,61.773481543575585,88.56631943444773,1
56.43525062343387,63.019901023381074,75.3696856199754,0
79.57888688166061,88.25708601787741,93.48902851820127,1
45.0771990659656,51.51490892114165,68.68221174246092,0
69.00880302029024,88.67914923692187,69.7824636795334,1
51.834757003563155,68.78893338058707,84.78713093515395,0
60.222458382967616,62.112451124443744,55.52430045595723,0
70.71098006974621,100.0,60.438439678164926,1
57.09379952074072,45.99848918362527,88.16981965623796,0
64.23166683655262,58.633656327793894,60.93679284932166,0
85.0943921382166,42.816237695047995,53.17138781636943,0
61.34662195715277,82.14431546965105,97.42232625687708,1
82.53538168097712,95.40540080573022,58.27418822550953,1
53.05439718013573,95.0586100652835,77.20943277993804,0
