texto,respuesta,etiqueta,area_origen
"Mergesort funciona dividiendo una lista de *n* números a la mitad, ordenando cada mitad recursivamente y fusionando las dos mitades. ¿Cuál de las siguientes estructuras de datos permitirá que mergesort funcione en tiempo O(n log n)?
A) Ninguna
B) Solo III
C) Solo I y II
D) I, II y III","Respuesta: D - Mergesort tiene una complejidad temporal de O(n log n) en estructuras de datos que permiten acceder a los elementos de forma aleatoria o constante, como las listas enlaçadas (tanto simples como dobles) y los arreglos. Esto se debe a que el proceso de división y fusión requiere acceso eficiente a todos los elementos de la lista.",1,MMLU_college_computer_science
"Si  p(x) es el polinomio interpolante de menor grado para la función real f(x) en los n+1 números reales distintos x0, .... xn, ¿cuál es el máximo grado posible de p(x)?
A) n
B) n + 1
C) n + 2
D) 2n","Respuesta: A - El polinomio interpolante de menor grado que pasa por n+1 puntos distintos tendrá como máximo un grado igual a n. Esto se debe a que para cada punto dado, se puede definir una ecuación lineal, y al tener n+1 puntos, tendremos un sistema de ecuaciones lineales con n+1 incógnitas (los coeficientes del polinomio). Por lo tanto, el grado máximo del polinomio será igual al número de puntos dados menos 1.",1,MMLU_college_computer_science
"Se tiene una tabla hash interna con 5 buckets numerados del 0 al 4. Las claves son enteros y se utiliza la función hash h(i) = i mod 5, con resolución lineal de colisiones (es decir, si el bucket h(i) está lleno, se intentan sucesivamente los buckets h(i) + 1, h(i) + 2, ... con todos los números de bucket calculados módulo 5). Si se insertan elementos con claves 13, 8, 24, 10 y 3, en ese orden, en una tabla hash inicialmente vacía, entonces el contenido del bucket con número 2 es:
A) 3
B) 8
C) 10
D) 13","Respuesta: A - La clave 3, al ser calculada con h(3) = 3 mod 5 = 3,  se ubica directamente en el bucket número 2.",1,MMLU_college_computer_science
"El protocolo TCP es responsable (entre otras cosas) de:
A) Enrutamiento de paquetes a través de la red.
B) Entrega confiable de paquetes entre máquinas directamente conectadas.
C) Entrega confiable de mensajes grandes (multipaquete) entre máquinas que no necesariamente están directamente conectadas.
D) Manejo de las diferencias entre arquitecturas de sistemas operativos.","Respuesta: C - El TCP proporciona un servicio de entrega confiable, incluso para mensajes que se fragmentan en múltiples paquetes y que necesitan ser reensamblados en el destino. Esto es esencial para comunicaciones a larga distancia o a través de redes complejas.",1,MMLU_college_computer_science
"Sean A y B dos conjuntos de palabras (cadenas de caracteres) provenientes del alfabeto Σ*, para algún alfabeto de símbolos Σ. Suponga que B es un subconjunto de A. ¿Cuál de las siguientes afirmaciones siempre debe ser verdadera sobre A y B?
A) Solo I
B) Solo II
C) Solo III
D) I y II","Respuesta: A - La opción A es correcta porque si A es finito, B también lo será debido a que B es un subconjunto de A.  Las propiedades de regularidad y context-frecuencia no se heredan automáticamente entre conjuntos de palabras. Un conjunto puede ser regular o context-free sin que su subconjunto lo sea.",1,MMLU_college_computer_science
"Para todas las cadenas x, la función x^M está definida recursivamente como sigue:
e^M = e, y
 si w es una cadena y a es una cadena con longitud 1, entonces (aw)^M = aw^Ma. Sea 'a' una cadena con longitud 1, y sean x e y cadenas arbitrarias. ¿Cuál de las siguientes opciones es verdadera?
A) a^M = a
B) (ax)^M = (xa)^M
C) (xy)^M = y^Mx^M
D) Ninguna de las anteriores","Respuesta: D - Ninguna de las opciones A, B o C refleja la definición recursiva dada para x^M. La función se define en términos del exponenciación de subcadenas y no se aplica directamente a cadenas concatenadas como en las opciones B y C.",1,MMLU_college_computer_science
"¿Cuál de las siguientes NO es una justificación razonable para optar por esperar ocupadamente (busy-wait) un evento asíncrono?
A) A) La espera se espera que sea corta.
B) B) Un bucle de espera ocupada es más fácil de codificar que un manejador de interrupciones.
C) C) No hay otra tarea para que el procesador realice.
D) D) El programa se ejecuta en un sistema compartido de tiempo.","Respuesta: D - En un sistema compartido de tiempo, las tareas compiten por el uso del procesador. Esperar ocupadamente bloquea el procesador y evita que otras tareas puedan ejecutar su código.",1,MMLU_college_computer_science
"El lenguaje {ww | w in (0 + 1)*} es:
A) no aceptado por ninguna máquina de Turing
B) aceptado por algunas máquinas de Turing, pero no por ningún autómata de pila
C) aceptado por algún autómata de pila, pero no es libre de contexto
D) libre de contexto, pero no regular","Respuesta: B - El lenguaje {ww | w in (0 + 1)*} describe cadenas que consisten en la concatenación de una cadena con sí misma.  Este tipo de lenguajes requieren un mecanismo de memoria como el de una máquina de Turing para reconocerlos, pero no pueden ser reconocidos por un autómata de pila, que solo puede almacenar una cantidad limitada de información.",1,MMLU_college_computer_science
"¿Cuál de las siguientes afirmaciones sobre Ethernet suele ser FALSA?
A) A) Ethernet utiliza conmutación de circuitos para enviar mensajes.
B) B) Ethernet utiliza buses con múltiples maestros.
C) C) Los protocolos Ethernet utilizan un método de detección de colisiones para garantizar que los mensajes se transmitan correctamente.
D) D) Las redes conectadas por Ethernet tienen un límite de longitud de unos pocos cientos de metros.","Respuesta: A - La opción A es falsa porque Ethernet utiliza conmutación de paquetes en lugar de conmutación de circuitos. La conmutación de paquetes permite que los datos se envían a través de una red más eficientemente, dividiéndolos en pequeños paquetes y enviándolos por diferentes rutas.",1,MMLU_college_computer_science
"Sea P un procedimiento que, para ciertas entradas, se llama a sí mismo (es decir, es recursivo). Si se garantiza que P termina, ¿cuál de las siguientes afirmaciones **debe** ser verdadera?
A) Solo I
B) Solo II
C) I y II solo
D) II y III solo","Respuesta: D - La respuesta correcta es D porque para que un procedimiento recursivo termine, debe existir al menos un camino de ejecución donde el procedimiento no se llame a sí mismo (II) y también debe tener acceso a datos externos ya sea a través de variables globales o parámetros (III). La opción I no es necesaria para la terminación de un procedimiento recursivo.",1,MMLU_college_computer_science
"¿Cuál de las siguientes opciones se acerca más a un esquema de cifrado perfectamente seguro?
A) El cifrado César, un cifrado de sustitución
B) DES (Estándar de Cifrado de Datos), un algoritmo de clave simétrica
C) Enigma, un cifrado de trasposición
D) Bloc único","Respuesta: D - El bloc único es considerado un esquema de cifrado perfectamente seguro porque utiliza una clave aleatoria única para cada mensaje, lo que hace prácticamente imposible descifrarlo sin la clave correspondiente. Las otras opciones son más vulnerables a ataques criptográficos.",1,MMLU_college_computer_science
"De los siguientes problemas relacionados con un grafo no dirigido dado G, ¿cuál se conoce actualmente como resoluble en tiempo polinomial?
A) Encontrar el ciclo simple más largo en G
B) Encontrar el ciclo más corto en G
C) Encontrar TODAS las árboles de expansión de G
D) Encontrar la clique más grande en G","Respuesta: B - El problema de encontrar el ciclo más corto en un grafo no dirigido se puede resolver en tiempo polinomial utilizando algoritmos como Dijkstra o Bellman-Ford. Los demás problemas, como encontrar el ciclo simple más largo, todas las árboles de expansión y la clique más grande, son NP-completos y no se conocen algoritmos polinomiales eficientes para su resolución.",1,MMLU_college_computer_science
"El protocolo IP se ocupa principalmente de:
A) Enrutamiento de paquetes a través de la red
B) Entrega confiable de paquetes entre máquinas directamente conectadas
C) Entrega confiable de mensajes grandes (multipaquetes) entre máquinas que no necesariamente están directamente conectadas
D) Manejo de las diferencias entre arquitecturas de sistemas operativos",Respuesta: A - La opción A es correcta porque el protocolo IP se encarga fundamentalmente de determinar la ruta que deben tomar los paquetes a través de una red para llegar a su destino. ,1,MMLU_college_computer_science
"¿De las siguientes opciones, cuál mejor aproxima la relación entre el número de nodos no terminales y el número total de nodos en un árbol K-ario completo de profundidad N?
A) 1/K
B) (K-1)/K
C) log₁₀(1/N)
D) (N-1)/m","Respuesta: A - La opción A es correcta porque en un árbol K-ario completo, cada nivel contiene K veces más nodos que el nivel anterior. Por lo tanto, la proporción entre los nodos no terminales (que se encuentran solo en los niveles superiores) y los nodos totales tiende a 1/K a medida que la profundidad del árbol aumenta.",1,MMLU_college_computer_science
"Considera un sistema computacional en el cual los procesos pueden solicitar y liberar uno o más recursos. Una vez que se le concede un recurso a un proceso, este tiene el uso exclusivo de dicho recurso hasta que lo libere. Si un proceso solicita un recurso que ya está en uso, el proceso entra en una cola para ese recurso, esperando hasta que esté disponible. ¿Cuál de los siguientes NO tratará eficazmente el problema del bloqueo?
A) Asignar prioridades a los procesos y ordenar las colas de espera por prioridad
B) Que un proceso solicite todos sus recursos necesarios cuando comienza, y reinicie si no puede obtenerlos todos
C) Numerar los recursos y exigir que los procesos soliciten recursos en orden creciente del número
D) Que los procesos caducen y se reinician después de un intervalo aleatorio de espera","Respuesta: D - La opción D (tiempos de espera aleatorios) no es una solución efectiva para el bloqueo, ya que no aborda la causa raíz del problema. El bloqueo ocurre cuando los procesos se encuentran en un estado de espera mutua. Los tiempos de espera aleatorios solo podrían retrasar el bloqueo, pero no lo previenen.",1,MMLU_college_computer_science
"El ""memoria mágica"" posee dos operaciones: Leer y Borrar. Ambas son indivisibles y mutuamente excluyentes. Borrar establece la memoria mágica en cero. Leer devuelve un valor que representa el número de operaciones de Lectura desde la última operación de Borrar. ¿Cuál de las siguientes afirmaciones es (son) verdaderas sobre la ""memoria mágica""? I. Puede proporcionar la funcionalidad de una prueba atómica y configuración. II. Se puede utilizar para coordinar procesos que se ejecutan en un multiprocesador con memoria compartida. III. Solo es útil en un multiprocesador.
A) Solo I
B) Solo II
C) Solo III
D) I y II","Respuesta: D - La respuesta correcta es D porque tanto la opción I como II son verdaderas. La memoria mágica puede simular un Test-and-Set atómico, ya que las operaciones Leer y Borrar son indivisibles. También se puede utilizar para la coordinación de procesos en multiprocesadores por su capacidad de proporcionar una forma segura e indivisible de compartir información.",1,MMLU_college_computer_science
"En un compilador, ¿cuál estructura de datos se encarga de administrar información sobre variables y sus atributos?
A) Árbol sintáctico abstracto (AST)
B) Gramática con atributos
C) Tabla de símbolos
D) Pila semántica","Respuesta: C - La **tabla de símbolos** es la estructura de datos que almacena información detallada sobre variables, como su tipo, alcance y valor.  Las otras opciones se enfocan en otros aspectos del proceso de compilación.",1,MMLU_college_computer_science
"¿Cuál de los siguientes algoritmos presenta un tiempo de ejecución de Θ(n^2) en el peor de los casos, pero Θ(n log n) en promedio?
A) Ordenamiento por Burbuja
B) Ordenamiento por Mezcla
C) Ordenamiento por Montículo
D) Ordenamiento Rápido","Respuesta: D - El ordenamiento rápido, en promedio, tiene una complejidad temporal de Θ(n log n). Sin embargo, en el peor de los casos, cuando la partición siempre divide el array en subconjuntos desequilibrados, su complejidad se convierte en Θ(n^2).",1,MMLU_college_computer_science
"Las lenguas con una estructura que implementa tipos de datos abstractos (por ejemplo, una clase C++) pueden impedir el acceso a los componentes de esta estructura por todas las operaciones excepto aquellas que forman parte de ella. Sin embargo, las definiciones de dicha estructura a menudo contienen declaraciones de los componentes de la estructura (por ejemplo, el archivo de cabecera para una clase C++ puede contener declaraciones de sus componentes privados). Para tal lenguaje, el nombre de un objeto podría estar ligado en tiempo de ejecución al almacenamiento en pila para sus valores de componente (representación directa) o a un puntero a pila que hace referencia al almacenamiento en montón para sus valores de componente (representación indirecta). ¿Cuáles de las siguientes afirmaciones sobre las comparaciones entre la representación directa e indirecta son (son) verdaderas?
A) Solo I
B) Solo III
C) I y II solo
D) II y III solo","Respuesta: D - Las opciones II y III son verdaderas. La representación directa permite un acceso más rápido a los componentes de una variable, ya que el valor se almacena directamente en la pila. La representación indirecta minimiza las recompilaciones cuando el tamaño de almacenamiento de algún componente privado cambia, porque solo se afecta al puntero a la memoria del montón, no a toda la estructura.",1,MMLU_college_computer_science
"¿Cuál de las siguientes NO es una propiedad de los gráficos bitmap?
A) A) Existe un hardware rápido para mover bloques de píxeles de forma eficiente.
B) B) Se pueden realizar iluminaciones y sombreados realistas.
C) C) Todos los segmentos de línea se pueden mostrar como rectos.
D) D) Los polígonos se pueden rellenar con colores sólidos y texturas.","Respuesta: C - La opción C es incorrecta porque los gráficos bitmap no manejan curvas perfectas. Solo trabajan con píxeles individuales, por lo que las líneas curvas se aproximan mediante una serie de píxeles conectados.",1,MMLU_college_computer_science
"¿Cuál de las siguientes afirmaciones sobre las interrupciones es verdadera?
A) Se generan cuando los ciclos de memoria son 'robados'.
B) Se utilizan en lugar de canales de datos.
C) Pueden indicar la finalización de una operación E/S.
D) No se pueden generar por operaciones aritméticas.","Respuesta: C - Las interrupciones son señales que indican a la CPU un evento significativo, como la finalización de una transferencia de datos entre el sistema y un dispositivo periférico (E/S). ",1,MMLU_college_computer_science
"En un árbol binario de búsqueda balanceado, las alturas de los descendientes izquierdo y derecho de cualquier nodo difieren como máximo en 1. ¿Cuáles de las siguientes afirmaciones son verdaderas sobre tal árbol?
A) I y III solamente
B) II y III solamente
C) II y IV solamente
D) I, II y IV","Respuesta: D - La opción D es correcta porque en un árbol binario de búsqueda balanceado, el tiempo de búsqueda en el peor de los casos, el promedio y el mejor de los casos es logarítmico con respecto al número de nodos. Además, la altura del árbol es logarítmica con respecto al número de nodos.",1,MMLU_college_computer_science
"Bob escribe un número entre 1 y 1,000. Mary debe identificar ese número haciendo preguntas de tipo 'sí' o 'no' a Bob. Mary sabe que Bob siempre dice la verdad. Si Mary utiliza una estrategia óptima, ¿en cuántas preguntas (en el peor de los casos) determinará la respuesta?
A) 1,000
B) 999
C) 500
D) 10","Respuesta: D - Se puede determinar el número en un máximo de 10 preguntas utilizando un algoritmo binario. En cada pregunta se reduce a la mitad el rango posible, hasta encontrar el número deseado.",1,MMLU_college_computer_science
"¿Cuál de los siguientes enunciados es(son) verdadero(s) sobre sistemas de memoria virtual que utilizan páginas?
A) Solo I
B) Solo II
C) I y II
D) I y III",Respuesta: A - La opción A es correcta porque solo el enunciado I es verdadero. Los sistemas de memoria virtual permiten que el espacio de direcciones virtuales sea más grande que la cantidad de memoria física disponible. Esto se logra mediante el intercambio de páginas entre la memoria principal y el almacenamiento secundario.,1,MMLU_college_computer_science
"¿Cuál de las siguientes opciones NO suele representarse en el marco del registro de activación de una subrutina para un lenguaje de programación basado en pila?
A) Valores de variables locales
B) Un área de montón
C) La dirección de retorno
D) El puntero a pila del registro de activación de llamada",Respuesta: B - Un área de montón no se almacena dentro del marco de registro de activación. Se gestiona por separado.,1,MMLU_college_computer_science
"¿Cuál de las siguientes afirmaciones sobre una llamada a procedimiento remoto es verdadera?
A) Se utiliza para llamar a procedimientos con direcciones que están más allá de 2^16 bytes de distancia.
B) No puede devolver un valor.
C) No puede pasar parámetros por referencia.
D) No puede llamar a procedimientos implementados en un lenguaje diferente.","Respuesta: C - Las llamadas a procedimiento remoto generalmente utilizan mecanismos de transferencia de datos que no permiten la modificación directa del espacio de memoria del procedimiento llamado. Por lo tanto, los parámetros se pasan por valor.",1,MMLU_college_computer_science
"De los siguientes algoritmos de clasificación, cuál tiene un tiempo de ejecución que **menos** depende del ordenamiento inicial de la entrada?
A) Ordenamiento por inserción
B) Quicksort
C) Merge sort
D) Ordenamiento por selección","Respuesta: C - Merge sort tiene un tiempo de ejecución O(n log n) que es independiente del orden inicial de los datos.  Los demás algoritmos (Insertion Sort, Quicksort y Selection Sort) pueden tener tiempos de ejecución más lentos en el peor de los casos si los datos están desordenados.",1,MMLU_college_computer_science
"Un programa paralela específico requiere 100 segundos de ejecución en un solo procesador. Si el 40% de este cálculo es 'inherentemente secuencial' (es decir, no se beneficiará de procesadores adicionales), entonces los tiempos transcurridos teóricamente óptimos para que este programa funcione con 2 y 4 procesadores, respectivamente, son:
A) 20 y 10 segundos
B) 30 y 15 segundos
C) 50 y 25 segundos
D) 70 y 55 segundos","Respuesta: D - La opción D es correcta porque refleja que, incluso con la paralelización, una parte del cálculo sigue siendo secuencial. La reducción en el tiempo de ejecución no será proporcional al número de procesadores debido a esta limitación.",1,MMLU_college_computer_science
"Considerando la representación de números de seis bits utilizando complemento a dos, complemento a uno o magnitud con signo. ¿En qué representación se produce una sobrecarga al sumar los enteros 011000 y 011000?
A) Solo complemento a dos
B) Solo complemento a signo y complemento a uno
C) Solo complemento a dos y complemento a uno
D) Las tres representaciones","Respuesta: D - La suma de 011000 + 011000 en binario resulta en 111000, que excede los seis bits. Esto genera una sobrecarga (overflow) en todas las representaciones: complemento a dos, complemento a uno y magnitud con signo.",1,MMLU_college_computer_science
"De las siguientes opciones, ¿cuál mejor caracteriza a las computadoras que utilizan E/S mapeando memoria?
A) La computadora proporciona instrucciones especiales para manipular puertos de E/S.
B) Los puertos de E/S se colocan en direcciones del bus y se acceden como cualquier otra ubicación de memoria.
C) Para realizar una operación de E/S, basta con colocar los datos en un registrador de direcciones e invocar al canal para realizar la operación.
D) Los puertos solo se refieren mediante instrucciones mapeando memoria de la computadora y se encuentran en ubicaciones de memoria fijas.",Respuesta: B - La opción B es correcta porque la memoria mapeando E/S implica que los puertos de entrada/salida se tratan como cualquier otra ubicación de memoria del sistema. Los datos se pueden leer y escribir en estos puertos utilizando las instrucciones estándar de acceso a memoria.,1,MMLU_college_computer_science
"Muchos protocolos criptográficos basan su seguridad en supuestos sobre la dificultad computacional del factorización de enteros. La factorización de enteros sirve para este propósito porque creemos que:

A) la multiplicación de enteros es una función cuyo inverso, la factorización, sigue siendo difícil para un amplio conjunto de entradas.
B) P = NP
C)  incluso si P = NP, es probable que la factorización de enteros no sea computable en tiempo polinomial.
D) la prueba de primalidad es computacionalmente intrascendente.","Respuesta: A - La opción A es correcta porque se basa en la dificultad intrínseca de revertir el proceso de multiplicación de enteros. La factorización es, en esencia, encontrar los factores primos que, cuando se multiplican, dan como resultado un número entero dado. A medida que aumenta el tamaño del número entero, la complejidad de encontrar sus factores también aumenta exponencialmente.",1,MMLU_college_computer_science
"Determinar qué conjunto de cadenas binarias NO puede ser descrito mediante una expresión regular.
A) Todas las cadenas binarias cuyo número de ceros sea múltiplo de cinco
B) Todas las cadenas binarias que comiencen con un cero y terminen con un uno
C) Todas las cadenas binarias con un número par de ceros
D) Todas las cadenas binarias con más unos que ceros",Respuesta: D - Las expresiones regulares no pueden expresar la relación 'más unos que ceros'. Se necesita una estructura de datos o algoritmo recursivo para determinar esta desigualdad en tiempo lineal.,1,MMLU_college_computer_science
"Determine cuál de las siguientes condiciones puede expresarse mediante una fórmula booleana utilizando las variables booleanas  \(p_1, p_2, p_3, p_4\) y los conectivos ∧,∨ (sin ¬).
A) Solo I
B) Solo II
C) Solo III
D) I y III","Respuesta: D - La condición I (al menos tres de \(p_1, p_2, p_3, p_4\) son verdaderas) se puede expresar usando conjunciones y disyunciones. La condición III (un número par de \(p_1, p_2, p_3, p_4\) son verdaderas) también es expresable con uniones y disyunciones. La condición II (exactamente tres de \(p_1, p_2, p_3, p_4\) son verdaderas) requiere la negación, que no está permitida en este caso.",1,MMLU_college_computer_science
"Dos alternativas para interconectar un conjunto de procesadores con enlaces bidireccionales son: (1) la red completamente interconectada, donde cada procesador está directamente conectado a cada otro procesador, y (2) la red de anillo, donde cada procesador está conectado a dos otros procesadores. La longitud del camino en el peor de los casos para una red es el máximo, sobre todos los pares de nodos en la red, de las trayectorias de longitud mínima (medidas en número de enlaces) entre los nodos. Para cada tipo de interconexión de n procesadores, se puede formar un criterio de mérito como el producto del número de enlaces requeridos para la red por la longitud del camino en el peor de los casos que conecta a cualquier par de procesadores. La relación de este criterio de mérito para la red completamente interconectada en comparación con el de la red de anillo, para n par > 2, es:
A) 1/(n^2)
B) 1/(n(n-1))
C) 1/n
D) (n-1)/n","Respuesta: D - La respuesta correcta es (n-1)/n.  En una red completamente interconectada, se necesitan n*(n-1)/2 enlaces para conectar todos los procesadores. La longitud del camino en el peor de los casos es 1. En contraste, una red de anillo necesita 2(n-1) enlaces y la longitud del camino en el peor de los casos es n-1. Al dividir estos dos valores se obtiene (n-1)/n.",1,MMLU_college_computer_science
"Para un grafo conexo y no dirigido G = (V, E), ¿cuál de las siguientes afirmaciones SIEMPRE debe ser verdadera?
A) Solo I
B) Solo II
C) Solo III
D) I y II","Respuesta: D - La respuesta correcta es D porque: 

* **I** La suma del grado de todos los vértices ( Σ_{v∈V} degree(v) ) siempre será un número par en un grafo no dirigido. Esto se debe a que cada arista contribuye al grado de dos vértices.
 * **II** El número de aristas (|E|) siempre es mayor o igual a |V| - 1 en un grafo conexo. Esta es la propiedad fundamental del Teorema de Euler.",1,MMLU_college_computer_science
"En sistemas multiprogramados, es ventajoso que algunos programas como editores y compiladores puedan ser compartidos por varios usuarios. ¿Cuál de las siguientes opciones **debe** ser verdadera de los sistemas multiprogramados para que una sola copia de un programa pueda ser compartida por varios usuarios?
A) Solo I
B) Solo II
C) Solo III
D) Solo II y III",Respuesta: C - La opción C es correcta porque un programa reentrante puede ejecutarse simultáneamente desde diferentes puntos en el tiempo sin conflictos de datos. Esto permite que múltiples usuarios compartan una única instancia del programa.,1,MMLU_college_computer_science
"¿Cuál de los siguientes números decimales tiene una representación exacta en notación binaria?
A) 0.1
B) 0.2
C) 0.3
D) 0.5","Respuesta: D - El número 0.5 (o 1/2) puede representarse exactamente en binario como 0.1, ya que es una fracción con denominador que es potencia de 2. Los otros números decimales no tienen una representación exacta en binario debido a que sus fracciones no pueden expresarse como potencias de dos.",1,MMLU_college_computer_science
